Tick,Date,Close,Vol_1M,Mkt_Cap,P2B,D2E,ESG_rank
O,28/06/2019,64.202,20.684,21826.72,2.2066,89.0643,20.7831
O,31/07/2019,64.6345,18.641,21902.67,2.2215,81.1668,21.3018
O,30/08/2019,69.1422,13.902,23488.39,2.3764,81.1668,34.0058
O,30/09/2019,72.0428,19.348,24401.71,2.5265,76.8171,34.2697
O,31/10/2019,77.0572,9.643,26027.85,2.7023,76.8171,36.2117
O,29/11/2019,72.4074,16.266,24975.18,2.5392,76.8171,35.989
O,31/12/2019,69.7894,14.434,23997.42,2.382,81.6872,34.2776
O,31/01/2020,74.5395,13.89,25555.32,2.5442,81.6872,34.1808
O,28/02/2020,69.0369,31.918,24808.21,2.3563,81.6872,33.1522
O,31/03/2020,47.7599,148.847,17121.56,1.5788,73.562,32.9759
O,30/04/2020,52.8295,95.557,18859.42,1.7464,73.562,32
O,29/05/2020,53.4282,45.778,18994.34,1.7662,73.562,31.6489
O,30/06/2020,57.701,43.841,20433.26,1.9245,77.1222,31.7708
O,31/07/2020,58.4598,26.512,20622.13,1.9498,77.1222,30.4124
O,31/08/2020,60.6105,25.354,21402.79,2.0216,77.1222,28.934
O,30/09/2020,59.588,27.815,20961.14,1.9952,81.5177,28.2555
O,30/10/2020,56.9811,25.49,19963.98,1.908,81.5177,26.0976
O,30/11/2020,59.2841,35.506,21048.88,1.9851,81.5177,25.2358
O,31/12/2020,61.695,20.274,21821.06,2.0291,80.9311,23.7089
O,29/01/2021,58.8351,23.872,22051.73,1.935,80.9311,23.3796
O,26/02/2021,60.26,18.186,22500.52,1.9819,80.9311,23.3796
OGE,28/02/2014,27.7195,15.336,7150.338,1.8117,93.5004,28.8288
OGE,31/03/2014,28.3047,12.586,7320.083,1.8555,99.6511,28.8288
OGE,30/04/2014,28.9272,13.98,7433.588,1.8963,99.6511,28.8288
OGE,30/05/2014,28.4622,14.4,7314.372,1.8658,99.6511,31.5315
OGE,30/06/2014,30.2833,10.853,7782.349,1.9464,97.945,31.4815
OGE,31/07/2014,28.0238,14.841,7159.044,1.8011,97.945,31.7757
OGE,29/08/2014,29.2476,15.092,7475.07,1.8798,97.945,30.8411
OGE,30/09/2014,28.928,15.537,7393.386,1.778,90.074,30.8411
OGE,31/10/2014,29.2663,21.707,7429.247,1.7987,90.074,30.9091
OGE,28/11/2014,28.0105,14.866,7113.698,1.7216,90.074,33.3333
OGE,31/12/2014,27.8457,22.813,7071.841,1.7114,87.9454,35.0427
OGE,30/01/2015,27.8106,21.13,7012.046,1.7092,87.9454,35.8974
OGE,27/02/2015,25.6999,22.84,6485.159,1.5795,87.9454,35.0427
OGE,31/03/2015,24.9884,22.324,6305.753,1.5384,88.3861,27.9661
OGE,30/04/2015,26.0383,15.698,6519.203,1.603,88.3861,27.3504
OGE,29/05/2015,25.0981,13.874,6286.584,1.5451,88.3861,27.3504
OGE,30/06/2015,22.7636,13.974,5701.832,1.3833,87.0633,25.641
OGE,31/07/2015,23.9137,18.035,5939.325,1.4532,87.0633,25.2101
OGE,31/08/2015,22.5316,27.331,5599.172,1.3692,87.0633,26.0504
OGE,30/09/2015,21.9852,30.518,5463.386,1.3093,82.1703,26.0504
OGE,30/10/2015,23.1367,17.883,5693.024,1.3778,82.1703,19.4915
OGE,30/11/2015,21.1891,25.208,5214.234,1.2619,82.1703,20.1681
OGE,31/12/2015,21.3351,20.268,5250.181,1.281,82.3452,21.7742
OGE,29/01/2016,21.5118,27.384,5238.199,1.2916,82.3452,22.1311
OGE,29/02/2016,20.4046,35.258,4968.605,1.2251,82.3452,22.314
OGE,31/03/2016,23.4801,28.159,5717.464,1.4216,85.4016,18.4874
OGE,29/04/2016,24.5069,20.551,5909.178,1.4838,85.4016,20.6612
OGE,31/05/2016,25.0038,22.297,6028.999,1.5139,85.4016,18.5841
OGE,30/06/2016,27.1241,15.487,6540.236,1.6307,87.7265,20.1754
OGE,29/07/2016,26.8707,17.524,6424.409,1.6154,87.7265,16.3793
OGE,31/08/2016,26.002,21.04,6216.724,1.5632,87.7265,12.069
OGE,30/09/2016,26.4113,24.12,6314.578,1.5309,82.5293,11.8644
OGE,31/10/2016,26.1876,18.705,6198.751,1.518,82.5293,10.9244
OGE,30/11/2016,26.7023,21.842,6320.599,1.5478,82.5293,11.2
OGE,30/12/2016,28.2209,16.318,6680.064,1.6365,82.5293,10.2362
OGE,31/01/2017,28.5524,13.042,6698.037,1.6557,83.2423,10.2362
OGE,28/02/2017,31.3532,13.104,7355.096,1.8181,83.2423,16.7832
OGE,31/03/2017,29.7783,16.476,6985.644,1.7265,88.7295,16.3121
OGE,28/04/2017,29.8641,10.625,6945.709,1.7315,88.7295,10.5691
OGE,31/05/2017,30.594,11.624,7115.457,1.7738,88.7295,15.3846
OGE,30/06/2017,29.8727,12.358,6947.706,1.7084,93.9605,16.5289
OGE,31/07/2017,31.0627,9.412,7161.389,1.7764,93.9605,13.8211
OGE,31/08/2017,30.9414,8.801,7133.437,1.7695,93.9605,13.9344
OGE,29/09/2017,31.21,10.245,7195.346,1.7233,93.9605,13.9344
OGE,31/10/2017,32.2064,9.524,7357.106,1.7783,89.7395,15.4472
OGE,30/11/2017,31.2623,13.578,7141.46,1.7262,89.7395,15.0794
OGE,29/12/2017,28.7707,14.624,6572.3,1.4919,89.7395,15.0794
OGE,31/01/2018,28.4388,18.228,6430.509,1.4747,82.257,13.4921
OGE,28/02/2018,27.6792,26.148,6258.789,1.4353,82.257,16.2791
OGE,30/03/2018,28.9422,23.98,6544.369,1.5046,82.257,15.625
OGE,30/04/2018,29.3318,15.795,6565.159,1.5248,83.1238,23.622
OGE,31/05/2018,31.2504,14.061,6994.581,1.6245,83.1238,22.8571
OGE,29/06/2018,31.4199,15.4,7032.53,1.6132,83.1238,22.8571
OGE,31/07/2018,32.6437,13.7,7238.253,1.676,82.2704,22.3022
OGE,31/08/2018,33.1751,10.16,7356.094,1.7033,82.2704,23.2394
OGE,28/09/2018,32.7157,15.352,7254.231,1.6216,82.2704,23.7762
OGE,31/10/2018,32.882,20.848,7220.277,1.6298,78.0896,23.0769
OGE,30/11/2018,36.0383,18.801,7913.394,1.7863,78.0896,22.449
OGE,31/12/2018,35.6472,21.028,7827.509,1.7774,78.5723,23.1293
OGE,31/01/2019,37.5919,22.633,8179.038,1.8744,78.5723,23.4483
OGE,28/02/2019,39.0331,13.374,8492.618,1.9462,78.5723,24.4898
OGE,29/03/2019,39.5839,13.297,8612.457,1.9928,78.5723,24.0223
OGE,30/04/2019,39.2048,12.76,8475.397,1.9737,83.3082,25.9459
OGE,31/05/2019,38.4826,18.586,8319.261,1.9373,83.3082,25.7895
OGE,28/06/2019,39.4085,17.963,8519.435,1.9686,83.3082,24.186
OGE,31/07/2019,40.1059,13.499,8597.503,2.0035,86.0676,24.4344
OGE,30/08/2019,40.0312,15.043,8581.537,1.9997,86.0676,30.9091
OGE,30/09/2019,42.375,11.844,9083.978,2.0263,81.4844,29.8246
OGE,31/10/2019,40.5695,11.72,8619.57,1.94,81.4844,29.8246
OGE,29/11/2019,39.6273,8.936,8419.412,1.8949,81.4844,29.3103
OGE,31/12/2019,41.8979,10.625,8901.836,2.0253,81.0001,24.8908
OGE,31/01/2020,43.583,10.292,9178.079,2.1068,81.0001,25.1082
OGE,28/02/2020,36.2162,27.402,7626.757,1.7507,81.0001,25.6917
OGE,31/03/2020,29.2106,88.512,6151.45,1.6458,100.5038,23.9216
OGE,30/04/2020,30.3564,84.282,6309.341,1.7104,100.5038,25.3906
OGE,29/05/2020,30.1638,48.581,6269.307,1.6995,100.5038,26.8939
OGE,30/06/2020,29.2393,39.201,6077.144,1.6421,100.1178,28.5199
OGE,31/07/2020,32.0893,25.298,6585.574,1.8022,100.1178,27.758
OGE,31/08/2020,31.075,24.057,6377.411,1.7452,100.1178,27.0175
OGE,30/09/2020,29.251,22.364,6003.093,1.5983,95.4435,26.5574
OGE,30/10/2020,30.3854,27.567,6159.226,1.6603,95.4435,25.0814
OGE,30/11/2020,31.9851,38.637,6478.648,1.7477,95.4435,25.641
OGE,31/12/2020,31.4618,22.375,6372.638,1.7334,99.9972,25.2396
OGE,29/01/2021,30.52,22.193,6104.611,1.6815,99.9972,26.4615
OGE,26/02/2021,29.27,25.337,5858.971,1.6127,99.9972,26.4615
OKE,28/02/2014,38.0008,26.873,12290.13,3.3585,171.898,45.9459
OKE,31/03/2014,38.0714,17.71,12312.98,13.5394,234.5066,46.8468
OKE,30/04/2014,40.9885,15.929,13141.26,14.5768,234.5066,46.8468
OKE,30/05/2014,41.8119,16.492,13405.45,14.8696,234.5066,45.9459
OKE,30/06/2014,44.1395,13.4,14151.7,13.9864,190.0081,87.5
OKE,31/07/2014,42.1397,16.495,13392.98,13.3527,190.0081,87.5
OKE,29/08/2014,45.9135,17.661,14601.78,14.5485,190.0081,90.9091
OKE,30/09/2014,42.8722,14.409,13634.57,14.3216,191.6693,90.3226
OKE,31/10/2014,38.9359,35.709,12259.67,13.0067,191.6693,90.3226
OKE,28/11/2014,35.7782,29.813,11276.01,11.9519,191.6693,90.3226
OKE,31/12/2014,32.8914,49.863,10366.18,11.5721,205.1005,87.0968
OKE,30/01/2015,29.4855,44.317,9166.96,10.3738,205.1005,77.4194
OKE,27/02/2015,29.6395,38.491,9223.808,10.428,205.1005,78.125
OKE,31/03/2015,32.3048,32.887,10053.24,12.7207,226.695,67.7419
OKE,30/04/2015,32.6173,26.846,10041.02,12.8437,226.695,67.7419
OKE,29/05/2015,28.4266,30.041,8751.23,11.1935,226.695,67.7419
OKE,30/06/2015,26.772,23.083,8241.855,10.8109,220.5987,67.7419
OKE,31/07/2015,26.0195,37.031,7889.05,10.507,220.5987,67.7419
OKE,31/08/2015,24.7939,47,7532.103,10.0121,220.5987,68.75
OKE,30/09/2015,22.1706,50.111,6735.177,11.1943,216.0272,68.75
OKE,30/10/2015,23.7898,50.704,7094.944,12.0119,216.0272,67.7419
OKE,30/11/2015,20.6758,43.576,6169.503,10.4395,216.0272,67.7419
OKE,31/12/2015,17.2953,85.952,5160.785,10.8022,238.4432,66.6667
OKE,29/01/2016,17.9479,93.005,5213.105,11.2098,238.4432,69.697
OKE,29/02/2016,17.2922,92.057,5039.753,10.8003,238.4432,69.697
OKE,31/03/2016,21.5144,52.082,6270.293,15.7558,253.0695,71.875
OKE,29/04/2016,26.4858,46.138,7595.009,19.3965,253.0695,72.7273
OKE,31/05/2016,31.6877,33.744,9087.022,23.2061,253.0695,72.7273
OKE,30/06/2016,34.7649,26.136,9969.461,30.81,267.9484,72.7273
OKE,29/07/2016,32.816,25.535,9410.583,29.0828,267.9484,72.7273
OKE,31/08/2016,34.8217,30.39,9866.913,30.8603,267.9484,72.7273
OKE,30/09/2016,38.1635,35.678,10813.83,37.4906,275.3984,73.5294
OKE,31/10/2016,36.4203,27.011,10190.97,35.7781,275.3984,69.697
OKE,30/11/2016,41.3084,32.57,11563.97,40.5801,275.3984,70.5882
OKE,30/12/2016,43.1734,26.497,12086.07,48.1912,275.3984,68.5714
OKE,31/01/2017,41.9078,21.153,11601.87,46.7784,275.3327,70.5882
OKE,28/02/2017,41.1017,23.397,11378.71,45.8787,275.3327,72.973
OKE,31/03/2017,42.1587,26.633,11684.41,37.2995,277.3071,71.4286
OKE,28/04/2017,40.4633,17.512,11095.73,35.7995,277.3071,72.973
OKE,31/05/2017,38.2097,28.096,10481.32,33.8057,277.3071,74.2857
OKE,30/06/2017,40.1172,32.095,19804.05,2.819,172.5843,74.2857
OKE,31/07/2017,43.509,28.537,21492.51,3.0574,172.5843,77.1429
OKE,31/08/2017,42.2236,20.725,20581.25,2.9671,172.5843,81.25
OKE,29/09/2017,43.1981,17.955,21056.26,3.0732,172.5843,81.25
OKE,31/10/2017,42.3094,18.678,20623.05,3.01,171.433,90.3226
OKE,30/11/2017,41.0347,21.486,19900.36,2.9193,171.433,90.625
OKE,29/12/2017,42.2602,16.391,20494.69,2.9716,171.433,90.625
OKE,31/01/2018,47.1368,18.565,23992.88,3.3145,160.7456,75
OKE,28/02/2018,45.1107,29.511,23131.03,3.1721,160.7456,75
OKE,30/03/2018,45.5832,21.746,23373.3,2.7961,160.7456,75
OKE,30/04/2018,48.8721,20,24754.46,2.9979,116.8162,75
OKE,31/05/2018,55.3158,15.385,28018.95,3.3931,116.8162,76.4706
OKE,29/06/2018,56.6711,18.723,28705.45,3.4962,116.8162,76.4706
OKE,31/07/2018,57.1662,17.482,28963.08,3.5267,119.6157,76.4706
OKE,31/08/2018,54.1419,16.953,27105.45,3.3402,119.6157,74.2857
OKE,28/09/2018,55.6862,16.389,27878.6,3.4432,119.6157,75
OKE,31/10/2018,53.8872,27.049,26985.31,3.332,134.5811,80
OKE,30/11/2018,51.1364,27.967,25269.94,3.1619,134.5811,80
OKE,31/12/2018,44.9098,38.471,22192.95,2.809,143.0037,82.5
OKE,31/01/2019,54.1945,33.627,26413.52,3.3897,143.0037,82.5
OKE,28/02/2019,54.2367,22.375,26450.15,3.3924,143.0037,83.3333
OKE,29/03/2019,58.9463,22.122,28746.94,3.7768,143.0037,87.037
OKE,30/04/2019,58.0541,12.361,28037.61,3.7196,160.7629,81.4815
OKE,31/05/2019,54.3707,16.479,26259.55,3.4836,160.7629,83.0508
OKE,28/06/2019,58.8062,22.116,28401.76,3.8255,160.7629,83.3333
OKE,31/07/2019,59.8915,22.316,28925.96,3.8961,174.957,83.0508
OKE,30/08/2019,61.6905,30.178,29436.38,4.0131,174.957,81.3559
OKE,30/09/2019,63.7763,21.14,30431.63,4.2362,201.4859,88.3333
OKE,31/10/2019,60.4356,17.75,28845.7,4.0143,201.4859,87.931
OKE,29/11/2019,62.3079,17.589,29349.66,4.1387,201.4859,84.4828
OKE,31/12/2019,66.3594,11.377,31258.12,4.4045,204.7726,84.7458
OKE,31/01/2020,66.4725,13.627,30927.65,4.412,204.7726,84.7458
OKE,28/02/2020,59.2366,28.727,27576.64,3.9318,204.7726,85.4839
OKE,31/03/2020,19.3638,230.557,9014.487,1.4413,256.52,85.7143
OKE,30/04/2020,27.4521,113.432,12388.24,2.0433,256.52,85.7143
OKE,29/05/2020,33.6524,66.714,15186.26,2.5048,256.52,90.625
OKE,30/06/2020,30.4697,91.237,14749.89,2.1688,230.6035,90.625
OKE,31/07/2020,26.4509,66.449,12397.68,1.8827,230.6035,90.625
OKE,31/08/2020,26.0434,41.555,12206.67,1.8537,230.6035,90.7692
OKE,30/09/2020,24.6218,43.51,11540.37,1.7803,233.6671,91.6667
OKE,30/10/2020,28.3561,49.829,12887.52,2.0503,233.6671,91.7808
OKE,30/11/2020,35.0736,70.01,15940.54,2.536,233.6671,91.6667
OKE,31/12/2020,37.5278,43.452,17055.97,2.763,237.3138,91.7808
OKE,29/01/2021,39.83,36.898,17700.35,2.9325,237.3138,87.3239
OKE,26/02/2021,44.29,33.533,19708.32,3.2609,237.3138,87.3239
OMC,28/02/2014,61.1926,21.172,19540.95,4.4002,95.9062,50
OMC,31/03/2014,58.7022,15.953,18745.68,4.0799,91.65,50
OMC,30/04/2014,54.724,22.596,17491.27,3.8034,91.65,49.2537
OMC,30/05/2014,57.5297,21.19,18388.06,3.9984,91.65,47.0588
OMC,30/06/2014,57.9942,9.12,18406.15,4.2142,98.0383,46.9697
OMC,31/07/2014,56.9926,17.064,17578.49,4.1415,98.0383,46.9697
OMC,29/08/2014,58.6375,14.869,18085.83,4.261,98.0383,46.9697
OMC,30/09/2014,56.472,11.691,17294.68,4.6128,102.942,46.1538
OMC,31/10/2014,58.9323,24.839,17834.19,4.8138,102.942,47.7612
OMC,28/11/2014,63.3691,18.254,19176.84,5.1762,102.942,48.5294
OMC,31/12/2014,63.9481,12.258,19226.48,5.5354,131.363,50.7042
OMC,30/01/2015,60.0932,16.565,18067.48,5.2018,131.363,49.2958
OMC,27/02/2015,65.6568,15.262,19624.15,5.6833,131.363,49.2958
OMC,31/03/2015,64.7787,15.086,19239.26,6.6232,152.9418,47.8873
OMC,30/04/2015,62.9345,13.764,18509.09,6.4347,152.9418,49.2958
OMC,29/05/2015,61.9127,14.235,18208.58,6.3302,152.9418,50
OMC,30/06/2015,58.1251,13.601,16977.25,5.3353,139.9234,50
OMC,31/07/2015,61.128,17.763,17754.62,5.6109,139.9234,49.2958
OMC,31/08/2015,56.0256,21.798,16272.63,5.1425,139.9234,49.3151
OMC,30/09/2015,55.5242,25.628,16010.25,5.4282,149.7453,49.3151
OMC,30/10/2015,63.1241,16.709,18149.76,6.1712,149.7453,47.8873
OMC,30/11/2015,62.2815,16.043,17907.5,6.0888,149.7453,49.2958
OMC,31/12/2015,64.1813,17.008,18329.03,6.2731,151.4016,39.1304
OMC,29/01/2016,62.2218,25.794,17769.42,6.0816,151.4016,49.2958
OMC,29/02/2016,66.0052,25.944,18642.54,6.4514,151.4016,59.1549
OMC,31/03/2016,71.054,10.097,19941.12,7.1114,149.5339,60
OMC,29/04/2016,70.832,11.746,19818.37,7.0892,149.5339,59.7222
OMC,31/05/2016,71.1393,11.505,19811.7,7.1199,149.5339,57.5342
OMC,30/06/2016,70.0196,26.169,19374.24,7.2581,167.9702,60.274
OMC,29/07/2016,70.707,26.278,19464.73,7.3294,167.9702,60.274
OMC,31/08/2016,74.0065,12.116,20373.04,7.6714,167.9702,57.5342
OMC,30/09/2016,73.5168,16.963,20105.75,7.4621,165.2384,57.5342
OMC,31/10/2016,69.0366,14.755,18828.01,7.0074,165.2384,55.5556
OMC,30/11/2016,75.1948,18.86,20507.48,7.6324,165.2384,56.1644
OMC,30/12/2016,74.0755,18.755,20075.82,8.0414,165.2384,53.4247
OMC,31/01/2017,74.5455,10.467,20203.19,8.0924,175.5662,55.5556
OMC,28/02/2017,74.0668,16.799,19958.52,8.0405,175.5662,47.4359
OMC,31/03/2017,75.5244,10.655,20218.85,8.2347,172.9808,47.4359
OMC,28/04/2017,71.9414,14.111,19127.51,7.8441,172.9808,48.6486
OMC,31/05/2017,73.3431,10.166,19485.33,7.9969,172.9808,45.2055
OMC,30/06/2017,73.1181,15.063,19294.48,7.4785,167.8298,45.9459
OMC,31/07/2017,69.449,15.72,18169.59,7.1033,167.8298,45.9459
OMC,31/08/2017,63.8395,25.376,16701.99,6.5295,167.8298,49.2754
OMC,29/09/2017,65.8169,26.301,17091.96,6.015,167.8298,53.6232
OMC,31/10/2017,59.7035,22.911,15489.49,5.4563,153.6683,44.9275
OMC,30/11/2017,63.4799,25.254,16469.25,5.8015,153.6683,45.0704
OMC,29/12/2017,65.2411,22.106,16789.69,5.7405,153.6683,43.662
OMC,31/01/2018,68.663,20.352,17670.33,6.0416,159.7361,43.662
OMC,28/02/2018,68.2868,32.154,17553.3,6.0085,159.7361,43.662
OMC,30/03/2018,65.6291,18.09,16733.55,5.6796,159.7361,47.1429
OMC,30/04/2018,66.5232,19.654,16742.15,5.7569,144.2646,45.2055
OMC,31/05/2018,65.0963,18.834,16383.03,5.6335,144.2646,45.9459
OMC,29/06/2018,69.4315,18.879,17335.38,6.7108,144.2646,45.9459
OMC,31/07/2018,62.6586,34.131,15443.58,6.0562,170.9609,45.9459
OMC,31/08/2018,63.1046,13.702,15553.52,6.0993,170.9609,46.7532
OMC,28/09/2018,62.4645,16.99,15261.83,5.8776,170.9609,53.2468
OMC,31/10/2018,68.25,34.939,16655.53,6.422,165.2748,54.5455
OMC,30/11/2018,70.6835,22.7,17249.41,6.651,165.2748,53.8462
OMC,31/12/2018,67.809,22.224,16413.5,5.9607,161.5533,53.8462
OMC,31/01/2019,72.1049,24.062,17453.35,6.3383,161.5533,53.2468
OMC,28/02/2019,70.0865,21.302,16933.39,6.1609,161.5533,52.6316
OMC,29/03/2019,68.1726,16.388,16327.19,6.2195,161.5533,51.1905
OMC,30/04/2019,74.748,25.894,17620.01,6.8193,219.7178,50
OMC,31/05/2019,72.2542,14.385,17032.17,6.5918,219.7178,49.4253
OMC,28/06/2019,77.1698,12.24,18042.74,6.9647,219.7178,46.7391
OMC,31/07/2019,75.5407,16.583,17449.75,6.8177,245.4721,46.7391
OMC,30/08/2019,71.6234,20.518,16544.85,6.4641,245.4721,47.3118
OMC,30/09/2019,74.3425,21.958,17032.1,6.569,227.7389,48.4848
OMC,31/10/2019,73.2886,17.93,16806.74,6.4759,227.7389,53.9216
OMC,29/11/2019,75.4628,16.045,17305.34,6.668,227.7389,56.0748
OMC,31/12/2019,77.5561,12.613,17640.65,5.8998,202.9849,59.434
OMC,31/01/2020,72.0902,10.892,16397.4,5.484,202.9849,58.4906
OMC,28/02/2020,66.318,22.982,15024.59,5.0449,202.9849,59.0909
OMC,31/03/2020,53.077,86.213,11906.04,4.6468,216.5322,58.0357
OMC,30/04/2020,55.1363,80.464,12220.55,4.8271,216.5322,58.4071
OMC,29/05/2020,52.9706,58.917,11740.56,4.6375,216.5322,60
OMC,30/06/2020,53.384,50.662,11699.84,4.7536,241.0079,58.7302
OMC,31/07/2020,52.5333,33.714,11544.9,4.6779,241.0079,58.2677
OMC,31/08/2020,52.8853,28.594,11622.25,4.7092,241.0079,58.2677
OMC,30/09/2020,48.9918,28.618,10636,3.9912,222.1083,59.2308
OMC,30/10/2020,46.7154,34.338,10146.75,3.8057,222.1083,60.1504
OMC,30/11/2020,62.3532,61.926,13543.33,5.0797,222.1083,58.1395
OMC,31/12/2020,62.37,25.883,13407.9,4.3475,204.6409,57.8125
OMC,29/01/2021,62.38,37.745,13410.05,4.3482,204.6409,57.1429
OMC,26/02/2021,68.73,27.95,14777.94,4.7909,204.6409,57.1429
ORCL,28/02/2014,35.0965,19.172,175893.7,3.5193,53.4829,90.6977
ORCL,31/03/2014,36.7118,21.11,182413,3.6813,53.4829,90.8046
ORCL,30/04/2014,36.7942,24.12,182279.3,3.6895,53.4829,90.8046
ORCL,30/05/2014,37.8203,15.481,187362.4,3.6015,53.4829,92.4731
ORCL,30/06/2014,36.4792,17.699,180556.7,3.4738,50.7872,91.6667
ORCL,31/07/2014,36.459,16.379,179933,3.4718,50.7872,91.6667
ORCL,29/08/2014,37.4881,13.28,185011.5,3.5134,50.7872,91.8367
ORCL,30/09/2014,34.5544,18.534,169630.3,3.2384,67.9456,92.8571
ORCL,31/10/2014,35.3585,19.368,173042.4,3.3138,67.9456,94
ORCL,28/11/2014,38.4009,14.601,187931.6,3.5523,67.9456,94
ORCL,31/12/2014,40.7189,34.662,197479.8,3.7667,67.6702,93.0693
ORCL,30/01/2015,38.033,33.971,183954.4,3.5183,67.6702,93.0693
ORCL,27/02/2015,39.7853,17.85,192429.7,3.6174,67.6702,93.0693
ORCL,31/03/2015,39.177,21.317,188439.1,3.5621,66.4654,92.9293
ORCL,30/04/2015,39.7425,18.702,190491.6,3.6136,66.4654,92.9293
ORCL,29/05/2015,39.6241,17.482,189923.9,3.5363,66.4654,94.9495
ORCL,30/06/2015,36.7177,22.61,174743.9,3.2769,85.4577,94.9495
ORCL,31/07/2015,36.5254,13.791,173182.9,3.2598,85.4577,94.9495
ORCL,31/08/2015,33.9191,24.977,160825.1,3.0839,88.4556,92.8571
ORCL,30/09/2015,33.032,32.917,154038.4,3.0032,88.4556,92.8571
ORCL,30/10/2015,35.6606,18.047,165638.2,3.2422,88.4556,90.099
ORCL,30/11/2015,35.78,21.56,166192.6,3.2785,90.5206,90.099
ORCL,31/12/2015,33.5397,25.553,153470.6,3.0732,90.5206,89.2157
ORCL,29/01/2016,33.4752,29.234,152546.3,3.0673,90.5206,88.785
ORCL,29/02/2016,33.9085,24.349,154520.9,3.0722,86.5547,88.785
ORCL,31/03/2016,37.7161,21.062,169771,3.4172,86.5547,86.1111
ORCL,29/04/2016,36.885,13.863,165413.6,3.3419,86.5547,86.6071
ORCL,31/05/2016,37.1996,14.816,166824.6,3.2496,91.7661,89.1892
ORCL,30/06/2016,37.8752,26.423,168743.3,3.3086,91.7661,89.3805
ORCL,29/07/2016,38.1166,21.164,169196.8,3.3297,91.7661,89.916
ORCL,31/08/2016,38.2838,7.298,169938.9,3.3139,113.0122,90.3226
ORCL,30/09/2016,36.482,19.255,161269.7,3.1579,113.0122,90.4
ORCL,31/10/2016,35.8215,10.068,157738.9,3.1007,113.0122,90.0826
ORCL,30/11/2016,37.4718,11.895,165005.9,3.1725,111.2233,88
ORCL,30/12/2016,35.8495,20.54,157735.5,3.0352,111.2233,89.3443
ORCL,31/01/2017,37.5437,10.166,164545.4,3.1786,111.2233,90.1639
ORCL,28/02/2017,39.865,10.674,174719.2,3.241,105.7699,90.7563
ORCL,31/03/2017,41.7557,20.064,183556.1,3.3947,105.7699,90.678
ORCL,28/04/2017,42.2647,7.932,184996.2,3.4361,105.7699,90.3509
ORCL,31/05/2017,42.6689,10.586,186765.5,3.2774,106.7526,91.3793
ORCL,30/06/2017,47.1341,26.334,207413.2,3.6204,106.7526,91.453
ORCL,31/07/2017,47.1138,27.521,206544.5,3.6188,106.7526,92.3077
ORCL,31/08/2017,47.4912,12.964,208199.2,3.5398,94.5446,91.453
ORCL,29/09/2017,45.6229,26.341,201767.1,3.4006,94.5446,91.453
ORCL,31/10/2017,48.2185,9.335,212408.4,3.594,94.5446,92.2414
ORCL,30/11/2017,46.4754,13.208,204730,3.4465,107.7602,92.623
ORCL,29/12/2017,44.7892,19.109,195720.4,3.3214,107.7602,91.8033
ORCL,31/01/2018,49.0624,15.946,213562.1,3.6383,107.7602,92.623
ORCL,28/02/2018,48.1875,28.935,209753.6,4.1271,125.7768,92.623
ORCL,30/03/2018,43.5086,37.611,186765.8,3.7264,125.7768,92.623
ORCL,30/04/2018,43.6123,37.519,186439.2,3.7353,125.7768,93.0233
ORCL,31/05/2018,44.615,16.261,190725.7,3.8456,129.3261,92.3077
ORCL,29/06/2018,42.0749,33.238,175409.7,3.6266,129.3261,92.3077
ORCL,31/07/2018,45.7103,29.223,189821.5,3.94,129.3261,92.3077
ORCL,31/08/2018,46.5732,11.61,193404.5,4.6626,150.7338,92.3664
ORCL,28/09/2018,49.4301,13.29,195342.2,4.9486,150.7338,92.3077
ORCL,31/10/2018,47.0109,23.836,185037.1,4.7064,150.7338,92.3077
ORCL,30/11/2018,46.9339,27.681,184734,5.5758,186.8878,91.791
ORCL,31/12/2018,43.4591,33.51,162039.7,5.163,186.8878,91.9118
ORCL,31/01/2019,48.5403,28.133,180271.4,5.7667,186.8878,91.6667
ORCL,28/02/2019,50.3764,12.468,187090.3,7.3141,231.6982,91.8519
ORCL,29/03/2019,51.9032,16.328,183562.2,7.5358,231.6982,91.2162
ORCL,30/04/2019,53.7082,16.775,189098.8,7.7978,231.6982,88.75
ORCL,31/05/2019,49.1169,16.192,172933.3,7.5733,251.1604,88.5542
ORCL,28/06/2019,55.3001,30.957,190041.6,8.5267,251.1604,88.2353
ORCL,31/07/2019,54.871,27.874,187806.6,8.4605,251.1604,88.4393
ORCL,30/08/2019,50.7386,23.602,173662.7,9.0726,251.1604,89.4444
ORCL,30/09/2019,53.6332,24.501,180636.9,9.5901,297.2133,90.2703
ORCL,31/10/2019,53.3438,20.174,178864.4,9.5384,297.2133,89.1753
ORCL,29/11/2019,54.9591,9.864,184280.5,11.3499,297.2133,89.6552
ORCL,31/12/2019,51.8656,16.39,169941.2,10.711,331.4983,88.5572
ORCL,31/01/2020,51.5753,15.258,168241.2,10.6511,331.4983,88.5572
ORCL,28/02/2020,48.6351,24.475,158650.3,10.7998,331.4983,89.0476
ORCL,31/03/2020,47.524,102.562,152412.7,10.5531,359.8212,88.3178
ORCL,30/04/2020,52.334,50.895,167045.3,11.6212,359.8212,88.6364
ORCL,29/05/2020,53.1244,25.493,169568.2,13.4945,359.8212,88.6878
ORCL,30/06/2020,54.6064,33.341,169606.1,13.871,583.2508,88.8393
ORCL,31/07/2020,55.0159,14.079,170158.4,13.975,583.2508,89.7321
